muid,date,conmatch,matchup,prediction,ttq,conf,venue,team1,t1oe,t1de,t1py,t1wp,t1propt,team2,t2oe,t2de,t2py,t2wp,t2propt,tpro,t1qual,t2qual,gp,result,tempo,possessions,t1pts,t2pts,winner,loser,t1adjt,t2adjt,t1adjo,t1adjd,t2adjo,t2adjd,gamevalue,mismatch,blowout,t1elite,t2elite,ord_date,t1ppp,t2ppp,gameppp,t1rk,t2rk,t1gs,t2gs,gamestats,t1fun,t2fun,results
Le MoyneWagner2-1,2/1/24,NEC at NEC,355 Le Moyne at 278 Wagner,"Wagner -10.8, 73-62 (86%)",14.784363473904849,1,0,Le Moyne,94.29067304511916,117.45211935540576,0.0740583791001277,0.1367390771050694,62.22982285831984,Wagner,97.9382074048242,103.9339337753744,0.3355218146991531,0.8632609228949306,73.04415550398755,66.44140108706304,,,0,,,,,,,,,,,,,,,,,0.9296695213528516,0.9934551671551828,738917,,,,355,278,,,,,,
IdahoMontana2-1,2/1/24,BSky at BSky,356 Idaho at 183 Montana,"Montana -16.4, 77-60 (94%)",14.0950373529006,1,0,Idaho,92.16151958493498,114.92288039844838,0.0732188842497843,0.0588573800254485,60.25754750102328,Montana,108.0060612309035,105.8332182830774,0.5581638420526027,0.9411426199745514,76.68218037846404,64.64071332078935,,,0,,,,,,,,,,,,,,,,,0.8408539204120805,0.9935347003186464,738917,,,,356,183,,,,,,
St. Francis PACentral Connecticut2-1,2/1/24,NEC at NEC,359 St. Francis PA at 304 Central Connecticut,"Central Connecticut -12.5, 76-63 (89%)",9.579872033241012,1,0,St. Francis PA,89.58675756888923,116.07707091456442,0.0483818595838336,0.1124150384880192,63.3018737265743,Central Connecticut,102.03138882883768,110.45945517588478,0.286441034443937,0.8875849615119807,75.76176589866941,66.93236462847109,,,0,,,,,,,,,,,,,,,,,0.9432695625172944,0.9958297257159128,738917,,,,359,304,,,,,,
Ohio St.Iowa2-2,2/2/24,B10 at B10,29 Ohio St. at 49 Iowa,"Iowa -2.2, 81-79 (58%)",78.67345269351853,1,0,Ohio St.,114.35088733881464,100.0585065164786,0.822800988947992,0.4216518511243229,78.7414977119073,Iowa,118.47086940125608,100.85386474239218,0.8642957288085237,0.578348148875677,80.93515052873181,71.43941756812919,Ohio St.,Iowa,0,,,,,,,,,,,,,,,,,0.5117158284074371,0.723344925771776,738918,,,,29,49,,,,,,
PrincetonYale2-2,2/2/24,Ivy at Ivy,82 Princeton at 75 Yale,"Yale -4.1, 70-66 (67%)",57.64912680362299,1,0,Princeton,111.23181184660766,105.36281989691788,0.6509859470753168,0.3322290196474265,66.1434861388347,Yale,110.18394816032615,98.22281086336572,0.7894305922212128,0.6677709803525734,70.28318382879218,63.34495463332315,,,0,,,,,,,,,,,,,,,,,0.6403335759962797,0.8668257676701575,738918,,,,82,75,,,,,,
ButlerCreighton2-2,2/2/24,BE at BE,69 Butler at 5 Creighton,"Creighton -12.5, 80-67 (88%)",57.29839135713926,1,0,Butler,108.2929306434871,101.127538841583,0.6872427063943268,0.1228800523927948,67.1691224037593,Creighton,119.52349611373818,94.08025369863556,0.9400653787211009,0.8771199476072051,79.6881625926739,68.9822579276339,Butler,,0,,,,,,,,,,,,,,,,,0.2985135493153795,0.8467448891104876,738918,,,,69,5,,,,,,
CornellDartmouth2-2,2/2/24,Ivy at Ivy,124 Cornell at 249 Dartmouth,"Cornell -3.9, 79-75 (64%)",52.66311469958543,1,0,Cornell,111.4276482255718,109.15423814863132,0.5589880461172245,0.6431549476470182,78.78986429289019,Dartmouth,99.4490268409808,102.54034612885724,0.4128907462601972,0.3568450523529818,74.85550582492752,72.15209190637822,,,0,,,,,,,,,,,,,,,,,0.9046795779990644,0.9054667959259672,738918,,,,124,249,,,,,,
San Jose St.Nevada2-2,2/2/24,MWC at MWC,102 San Jose St. at 35 Nevada,"Nevada -9.6, 74-65 (83%)",51.478620905392646,1,0,San Jose St.,106.35549228914522,102.5925446235066,0.602107003403753,0.1685921456906935,64.5812990447908,Nevada,114.03019997346496,95.7451788542913,0.8818315679240981,0.8314078543093064,74.19346044564236,66.35845376145349,San Jose St.,,0,,,,,,,,,,,,,,,,,0.4721335977462487,0.8891712385880871,738918,,,,102,35,,,,,,
St. BonaventureDayton2-2,2/2/24,A10 at A10,104 St. Bonaventure at 71 Dayton,"Dayton -5.3, 67-62 (72%)",51.331822593611264,1,0,St. Bonaventure,106.45003412853336,102.76974462329976,0.5997981711737197,0.2791626560008818,61.760963858250406,Dayton,111.8903775400092,99.46902650339304,0.7946593346786874,0.7208373439991183,67.07156023340676,61.03046947196073,,,0,,,,,,,,,,,,,,,,,0.6329900420152107,0.8901164717422709,738918,,,,104,71,,,,,,
Mount St. Mary'sMarist2-2,2/2/24,MAAC at MAAC,211 Mount St. Mary's at 221 Marist,"Marist -2.8, 66-63 (62%)",45.85446449111565,1,0,Mount St. Mary's,98.81047984610382,104.25677971512438,0.3504613196535234,0.3776453440410909,62.9205906769486,Marist,100.45078348994453,101.48201407413934,0.4706693531146079,0.622354655958909,65.7140659865968,65.65488167131147,,,0,,,,,,,,,,,,,,,,,0.8824425234477029,0.9574489397855028,738918,,,,211,221,,,,,,
PennBrown2-2,2/2/24,Ivy at Ivy,218 Penn at 187 Brown,"Brown -5.4, 74-69 (71%)",43.41506117540294,1,0,Penn,104.14583064749093,110.49662325528917,0.3361011805080131,0.2946297875550829,68.9606935914318,Brown,102.82673459973334,101.12171502627476,0.5479238473759988,0.705370212444917,74.39955822846545,68.51436299378172,,,0,,,,,,,,,,,,,,,,,0.8463197597088499,0.9599700086587336,738918,,,,218,187,,,,,,
QuinnipiacManhattan2-2,2/2/24,MAAC at MAAC,228 Quinnipiac at 328 Manhattan,"Quinnipiac -2.9, 75-72 (61%)",42.61497710216189,1,0,Quinnipiac,101.54851864272548,108.645548540142,0.3149945624006807,0.6121717367707881,75.12851411044348,Manhattan,97.2891255246572,108.30297031887838,0.2256005902877072,0.3878282632292119,72.20496736412238,71.47549265527009,,,0,,,,,,,,,,,,,,,,,0.958178778627005,0.9635058637134842,738918,,,,228,328,,,,,,
ColumbiaHarvard2-2,2/2/24,Ivy at Ivy,243 Columbia at 155 Harvard,"Harvard -8.4, 75-67 (80%)",38.33251620081111,1,0,Columbia,98.77810498129166,107.06822818349738,0.2835767056980723,0.204023927793193,66.58096717879528,Harvard,104.9229826109631,101.03229386845376,0.6069580462158167,0.795976072206807,74.94806753341896,69.80644383293152,,,0,,,,,,,,,,,,,,,,,0.8121079268553891,0.9684261844352992,738918,,,,243,155,,,,,,
NiagaraSaint Peter's2-2,2/2/24,MAAC at MAAC,287 Niagara at 273 Saint Peter's,"Saint Peter's -4.0, 64-60 (68%)",32.46714321173807,1,0,Niagara,99.0689862618787,111.37965463223536,0.2063654035786848,0.3233964736521081,60.16560995433292,Saint Peter's,96.65453110723172,101.9089188660981,0.3523402112711383,0.6766035263478919,64.15440711877437,62.35405889273856,,,0,,,,,,,,,,,,,,,,,0.9246364685762646,0.9790312499116608,738918,,,,287,273,,,,,,
FairfieldIona2-2,2/2/24,MAAC at MAAC,302 Fairfield at 173 Iona,"Iona -11.3, 80-69 (85%)",31.31112648867165,1,0,Fairfield,97.0289368575472,110.35870414301026,0.1853733994457027,0.1473507466529561,68.54267157032311,Iona,105.86570703339734,103.3625935004224,0.5683628698990717,0.8526492533470438,79.84693532239918,71.50932446578055,,,0,,,,,,,,,,,,,,,,,0.8352268973094074,0.9816014454044872,738918,,,,302,173,,,,,,
SienaRider2-2,2/2/24,MAAC at MAAC,345 Siena at 260 Rider,"Rider -9.7, 72-62 (84%)",20.103144727281464,1,0,Siena,92.66018902066124,111.694686340066,0.1044670352066574,0.1575058446573556,62.05412935341539,Rider,101.3549746072718,105.5982095848386,0.3842273691888501,0.8424941553426444,71.79571618751211,66.3570802029666,,,0,,,,,,,,,,,,,,,,,0.9145071191835707,0.9904829058230784,738918,,,,345,260,,,,,,
HoustonKansas2-3,2/3/24,B12 at B12,2 Houston at 4 Kansas,"Kansas -0.9, 69-68 (54%)",90.22757621313644,1,0,Houston,114.67379383430716,91.19372054351037,0.933062512252468,0.463710496940545,67.91444557108333,Kansas,116.47990126923108,91.4661158935739,0.94159241501408,0.536289503059455,68.77865361820879,67.74918261028746,Houston,Kansas,0,,,,,,,,,,,,,,,,,0.2928012073137283,0.4655154697237305,738919,,,,2,4,,,,,,
TennesseeKentucky2-3,2/3/24,SEC at SEC,9 Tennessee at 12 Kentucky,"Kentucky -3.4, 75-72 (63%)",80.92556635819975,1,0,Tennessee,109.48684211864524,92.0338984404326,0.8804759697442291,0.3690660434698738,71.57028597339657,Kentucky,120.71538758194151,96.84966067215582,0.926434745233612,0.6309339565301262,74.98651513490451,70.62184145050388,Tennessee,Kentucky,0,,,,,,,,,,,,,,,,,0.3464089267964745,0.6223677649250683,738919,,,,9,12,,,,,,
DukeNorth Carolina2-3,2/3/24,ACC at ACC,17 Duke at 8 North Carolina,"North Carolina -5.3, 80-75 (69%)",77.74335082043504,1,0,Duke,114.20627545124076,97.37567051786785,0.8621714177258013,0.3138224628947546,74.86339112882544,North Carolina,120.62045003540672,96.08105083090078,0.9318685177896596,0.6861775371052454,80.13332967334817,71.38518696224354,Duke,North Carolina,0,,,,,,,,,,,,,,,,,0.3279561923567458,0.65995915860354,738919,,,,17,8,,,,,,
ColoradoUtah2-3,2/3/24,P12 at P12,28 Colorado at 39 Utah,"Utah -2.6, 76-73 (60%)",77.20835127105383,1,0,Colorado,112.16396228594468,98.09157552203736,0.8237107068883911,0.3993520490553983,73.33235931243513,Utah,113.01976533226834,95.39343787404324,0.8754312295623967,0.6006479509446017,75.98186089437452,71.7117189288414,Colorado,Utah,0,,,,,,,,,,,,,,,,,0.4871153976818235,0.722092023473473,738919,,,,28,39,,,,,,
ArkansasLSU2-3,2/3/24,SEC at SEC,46 Arkansas at 84 LSU,"Arkansas -0.5, 75-74 (52%)",76.55182603775887,1,0,Arkansas,110.71471081388748,98.89133661877824,0.7856251157419977,0.520448338834062,74.41594798964395,LSU,109.12975125766476,98.17179020132266,0.7715200935714914,0.4795516611659379,73.88825162158436,71.63747934319203,,,0,,,,,,,,,,,,,,,,,0.6640498405641969,0.7681335634046447,738919,,,,46,84,,,,,,
ConnecticutSt. John's2-3,2/3/24,BE at BE,3 Connecticut at 52 St. John's,"Connecticut -4.5, 78-74 (66%)",76.43901509704122,1,0,Connecticut,115.88896835620424,94.20070182504055,0.9155106659068818,0.664790314209444,78.2967140739061,St. John's,115.08674703336942,99.28770086582676,0.8452918222782527,0.335209685790556,73.77096055927231,71.19873924121312,Connecticut,St. John's,0,,,,,,,,,,,,,,,,,0.5498754656228512,0.5283941339977145,738919,,,,3,52,,,,,,
FloridaTexas A&M2-3,2/3/24,SEC at SEC,23 Florida at 24 Texas A&M,"Texas A&M -3.9, 78-74 (64%)",75.94734938882993,1,0,Florida,112.89473480763051,97.96745947929011,0.8362977187679967,0.3561180261579648,74.1510695123194,Texas A&M,119.1116986899576,98.1739553557684,0.9023126037905712,0.6438819738420352,78.06991511817502,70.00253399249624,Florida,Texas A&M,0,,,,,,,,,,,,,,,,,0.4194870043769453,0.7038335618250877,738919,,,,23,24,,,,,,
TexasTCU2-3,2/3/24,B12 at B12,27 Texas at 22 TCU,"TCU -4.9, 78-73 (68%)",74.67755097126394,1,0,Texas,112.42693917578464,98.3177454137121,0.8237754640348368,0.3225065719249079,72.85134372616578,TCU,113.6540266217022,93.17823495577356,0.9075780766880036,0.677493428075092,77.70866315949505,72.76441099233264,Texas,TCU,0,,,,,,,,,,,,,,,,,0.4046549219725844,0.7220025104274226,738919,,,,27,22,,,,,,
Kansas St.Oklahoma St.2-3,2/3/24,B12 at B12,50 Kansas St. at 76 Oklahoma St.,"Oklahoma St. -0.8, 72-71 (53%)",74.11997315930078,1,0,Kansas St.,111.31565906051236,100.41677336079908,0.7658398593923211,0.4675478116786375,70.95001102693098,Oklahoma St.,107.58669916911774,95.96204381165494,0.788341848946045,0.5324521883213624,71.75655196206236,69.49651622607934,,,0,,,,,,,,,,,,,,,,,0.6418377625337609,0.7877787195477122,738919,,,,50,76,,,,,,
Iowa St.Baylor2-3,2/3/24,B12 at B12,26 Iowa St. at 19 Baylor,"Baylor -5.5, 77-72 (70%)",73.18640967217287,1,0,Iowa St.,107.86469271103208,94.1349250102972,0.8271708049770756,0.2992638419972263,71.70933368772738,Baylor,121.31947244716456,98.32671371113044,0.9180778851547038,0.7007361580027738,77.21579483512994,70.74425385367822,Iowa St.,Baylor,0,,,,,,,,,,,,,,,,,0.3732721980218729,0.7172473273361529,738919,,,,26,19,,,,,,
Mississippi St.Alabama2-3,2/3/24,SEC at SEC,32 Mississippi St. at 11 Alabama,"Alabama -7.0, 79-72 (74%)",72.8734788439843,1,0,Mississippi St.,105.32727819860686,92.5075789576807,0.8164519255440936,0.2566868158671918,72.31616612174271,Alabama,120.56137885778092,96.53635503678612,0.927959000378979,0.7433131841328082,79.32117824312496,74.41662221581063,Mississippi St.,Alabama,0,,,,,,,,,,,,,,,,,0.3413141690956922,0.7318568908415743,738919,,,,32,11,,,,,,
AuburnMississippi2-3,2/3/24,SEC at SEC,14 Auburn at 67 Mississippi,"Auburn -2.7, 70-67 (61%)",72.56605239523924,1,0,Auburn,111.85696109958477,94.67255989455444,0.8719333664990663,0.6106892121100698,69.58971069711805,Mississippi,110.1162423950638,96.9202571075862,0.812745914781739,0.3893107878899302,66.91800123411262,67.16357043880714,,Mississippi,0,,,,,,,,,,,,,,,,,0.605958853052124,0.6406976145249695,738919,,,,14,67,,,,,,
OklahomaUCF2-3,2/3/24,B12 at B12,41 Oklahoma at 96 UCF,"Oklahoma -1.5, 71-70 (56%)",72.05876743382095,1,0,Oklahoma,109.67222337331536,97.6115867062284,0.7924486884152687,0.5604165008931759,71.08352444185545,UCF,106.56059722797453,96.8662827596992,0.7496781685602617,0.4395834991068241,69.5981489299329,70.0109529313643,,,0,,,,,,,,,,,,,,,,,0.6902764940919972,0.7607519391296251,738919,,,,41,96,,,,,,
BYUWest Virginia2-3,2/3/24,B12 at B12,21 BYU at 83 West Virginia,"BYU -3.5, 72-69 (64%)",69.9668332675327,1,0,BYU,112.47583274414488,96.32153812964592,0.8560710898567047,0.637840046639451,72.11959999574296,West Virginia,107.34242014989624,96.56293891778998,0.7715408776806549,0.3621599533605489,68.65598600360605,69.47842022864232,,West Virginia,0,,,,,,,,,,,,,,,,,0.6640235358253914,0.6711788487496735,738919,,,,21,83,,,,,,
OregonUCLA2-3,2/3/24,P12 at P12,42 Oregon at 33 UCLA,"UCLA -4.3, 71-67 (67%)",68.54690454342379,1,0,Oregon,112.37477776217428,100.02169499778724,0.7923587838440632,0.3296758909763435,67.1059473361589,UCLA,111.4006866528136,93.2209310393987,0.8858317653224281,0.6703241090236565,71.37741366959625,67.02626942418495,Oregon,,0,,,,,,,,,,,,,,,,,0.4624346442059866,0.7608513984137149,738919,,,,42,33,,,,,,
Saint Mary'sGonzaga2-3,2/3/24,WCC at WCC,25 Saint Mary's at 10 Gonzaga,"Gonzaga -6.0, 71-65 (73%)",68.1826081531523,1,0,Saint Mary's,109.41774485040622,95.48090491390984,0.8273324005154267,0.2653986905515015,64.87564014983197,Gonzaga,118.19467154689409,94.40143253525775,0.929885570493916,0.7346013094484984,70.88098374427432,65.71759023873656,Saint Mary's,Gonzaga,0,,,,,,,,,,,,,,,,,0.3347844835265965,0.7170179449529565,738919,,,,25,10,,,,,,
Washington St.Washington2-3,2/3/24,P12 at P12,61 Washington St. at 62 Washington,"Washington -3.8, 75-71 (64%)",67.173122839765,1,0,Washington St.,108.60089542582908,99.66027433010788,0.7286914845388845,0.3556424527015288,70.78435753752055,Washington,112.57181073210386,98.10105711623822,0.8295330791385003,0.6443575472984713,74.53872012788848,69.51787999646648,Washington St.,,0,,,,,,,,,,,,,,,,,0.5783459721039491,0.8188479595383152,738919,,,,61,62,,,,,,
RutgersMichigan2-3,2/3/24,B10 at B10,56 Rutgers at 54 Michigan,"Michigan -3.6, 69-66 (65%)",66.38250421822636,1,0,Rutgers,102.73282861993644,93.57781707904012,0.7452412882976243,0.3506144068565248,65.67544368509496,Michigan,114.95294296292724,99.24482143619164,0.8441887522264827,0.6493855931434752,69.29133346092016,67.3988106650446,Rutgers,,0,,,,,,,,,,,,,,,,,0.551956287911228,0.8058340154696974,738919,,,,56,54,,,,,,
CincinnatiTexas Tech2-3,2/3/24,B12 at B12,55 Cincinnati at 43 Texas Tech,"Texas Tech -5.0, 72-67 (70%)",65.42914518392078,1,0,Cincinnati,109.49793288435492,99.69289601354718,0.7462723906104893,0.3035934536636909,67.0520282434744,Texas Tech,109.6703445796531,92.89525860615116,0.8709150252946182,0.6964065463363092,72.07188331248899,68.97294483687797,Cincinnati,,0,,,,,,,,,,,,,,,,,0.4973088596012359,0.8049817080159113,738919,,,,55,43,,,,,,
Virginia TechMiami FL2-3,2/3/24,ACC at ACC,64 Virginia Tech at 45 Miami FL,"Miami FL -6.4, 81-74 (72%)",65.16850890063938,1,0,Virginia Tech,109.96120289434232,101.19496232029468,0.722200707335618,0.2794383247979672,74.14790632348019,Miami FL,117.3907625795356,99.49029293020264,0.87019156732022,0.7205616752020327,80.51402123748176,70.91612864512298,Virginia Tech,,0,,,,,,,,,,,,,,,,,0.4989138091109327,0.8236320384466241,738919,,,,64,45,,,,,,
George MasonMassachusetts2-3,2/3/24,A10 at A10,110 George Mason at 153 Massachusetts,"Massachusetts -0.3, 72-71 (51%)",64.16350173190507,1,0,George Mason,105.84651737725072,102.34026760455504,0.5956564264809746,0.4876507840863768,71.19772605036367,Massachusetts,107.91162054210822,103.8896661206079,0.6074977020511192,0.5123492159136231,71.50426752568967,67.74597813573982,,,0,,,,,,,,,,,,,,,,,0.8117624225986199,0.8917899605681936,738919,,,,110,153,,,,,,
NorthwesternMinnesota2-3,2/3/24,B10 at B10,48 Northwestern at 122 Minnesota,"Northwestern -2.2, 68-66 (60%)",63.98786772496408,1,0,Northwestern,110.71348147861046,99.23388885744428,0.7788297051321375,0.5953203125125371,67.8403071062828,Minnesota,108.2087147558935,100.29957024564132,0.7053395628002855,0.4046796874874628,65.6010023536697,63.92261652813618,,,0,,,,,,,,,,,,,,,,,0.736033442573323,0.7751627378847509,738919,,,,48,122,,,,,,
VirginiaClemson2-3,2/3/24,ACC at ACC,44 Virginia at 30 Clemson,"Clemson -4.3, 64-60 (69%)",63.55730642605688,1,0,Virginia,105.82054198581864,94.4307048170904,0.7874464354560786,0.3101007569295376,60.05226153071808,Clemson,116.5254046355534,96.99857661447344,0.8917989476901707,0.6898992430704625,64.37657617727743,61.215350803156205,Virginia,,0,,,,,,,,,,,,,,,,,0.447459481028669,0.766195891939563,738919,,,,44,30,,,,,,
CornellHarvard2-3,2/3/24,Ivy at Ivy,124 Cornell at 155 Harvard,"Harvard -1.3, 79-77 (55%)",63.45554618996141,1,0,Cornell,111.4276482255718,109.15423814863132,0.5589880461172245,0.4507880383813861,77.1969591408733,Harvard,104.9229826109631,101.03229386845376,0.6069580462158167,0.549211961618614,78.53409544893533,71.74858387890846,,,0,,,,,,,,,,,,,,,,,0.8121079268553891,0.9054667959259672,738919,,,,124,155,,,,,,
South CarolinaGeorgia2-3,2/3/24,SEC at SEC,91 South Carolina at 105 Georgia,"Georgia -2.8, 72-69 (61%)",61.948581445466864,1,0,South Carolina,106.67886217284456,101.80806675366745,0.6312161021582197,0.3869515352043452,68.82351123616732,Georgia,107.90077775504828,98.93527221067836,0.7305829037022831,0.6130484647956548,71.63315235014855,68.2297242306634,,,0,,,,,,,,,,,,,,,,,0.7110988474819202,0.8764374817454272,738919,,,,91,105,,,,,,
MissouriVanderbilt2-3,2/3/24,SEC at SEC,66 Missouri at 139 Vanderbilt,"Missouri -2.2, 72-70 (59%)",61.71760581454168,1,0,Missouri,110.78143419168964,102.26257382485184,0.7150782835611872,0.5886379881083148,72.46467491141638,Vanderbilt,109.66503615753903,104.43605366547553,0.6368781325515644,0.4113620118916852,70.24150650870975,65.53529073280586,,,0,,,,,,,,,,,,,,,,,0.7919086731562761,0.8286909447664315,738919,,,,66,139,,,,,,
DrakeIndiana St.2-3,2/3/24,MVC at MVC,94 Drake at 86 Indiana St.,"Indiana St. -4.4, 79-74 (66%)",61.44313999745248,1,0,Drake,109.33233013890155,104.42658691889991,0.629002551244007,0.3399093847495942,74.48399319260459,Indiana St.,112.95243159671472,101.83420598525666,0.767033923667094,0.6600906152504058,78.90914443255406,69.99821806516454,,,0,,,,,,,,,,,,,,,,,0.6696650802091907,0.8774623209975982,738919,,,,94,86,,,,,,
Florida St.Louisville2-3,2/3/24,ACC at ACC,77 Florida St. at 178 Louisville,"Florida St. -2.8, 78-75 (60%)",61.30281905291997,1,0,Florida St.,107.3746091552443,101.17328513325224,0.664658395547749,0.6049163522349663,77.54558445456493,Louisville,107.77787456550408,105.38562426446444,0.5641767486001006,0.3950836477650337,74.7256277044002,71.70351127414048,,,0,,,,,,,,,,,,,,,,,0.8375591603283329,0.8596555569207432,738919,,,,77,178,,,,,,
Eastern KentuckyKennesaw St.2-3,2/3/24,ASun at ASun,133 Eastern Kentucky at 230 Kennesaw St.,"Eastern Kentucky -1.4, 81-80 (55%)",60.87508393110199,1,0,Eastern Kentucky,105.7588521388181,105.54918952804684,0.505704979706693,0.5505923858861151,81.26419940470466,Kennesaw St.,104.59098556373812,106.2431909106862,0.455060710775764,0.4494076141138848,79.8418488434784,75.67418371817328,,,0,,,,,,,,,,,,,,,,,0.8888010413333693,0.9222798871790164,738919,,,,133,230,,,,,,
Wichita St.Memphis2-3,2/3/24,Amer at Amer,81 Wichita St. at 38 Memphis,"Memphis -8.8, 80-71 (79%)",60.24728879009998,1,0,Wichita St.,106.20375001737771,100.48950767157416,0.6538532524373999,0.2084173168524317,71.48828781765803,Memphis,113.17017931157412,95.34899787035248,0.8776661036433172,0.7915826831475683,80.28448639159248,73.86611011243356,Wichita St.,,0,,,,,,,,,,,,,,,,,0.4819570311664078,0.8653593463412332,738919,,,,81,38,,,,,,
SeattleCal Baptist2-3,2/3/24,WAC at WAC,125 Seattle at 180 Cal Baptist,"Cal Baptist -0.2, 67-66 (51%)",60.23733106778414,1,0,Seattle,102.6752296790809,100.85257596611063,0.5513130917664806,0.4890860698149911,65.60184090312198,Cal Baptist,104.7060087233614,102.45755991924564,0.5620879381401052,0.5109139301850089,65.85138830485553,65.24881865708943,,,0,,,,,,,,,,,,,,,,,0.8387110331314988,0.908093704301714,738919,,,,125,180,,,,,,
